country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Bulgaria,BGR,2021-01-02,,,,,799.0,,,,115.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-03,,,,,675.0,,,,97.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-04,,,,,592.0,,,,85.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-05,5448.0,5448.0,,,533.0,0.08,0.08,,77.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-06,7913.0,7913.0,,2465.0,472.0,0.11,0.11,,68.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-07,11117.0,11117.0,,3204.0,920.0,0.16,0.16,,132.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-08,13355.0,13355.0,,2238.0,1231.0,0.19,0.19,,177.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-09,13473.0,13473.0,,118.0,1222.0,0.19,0.19,,176.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-10,,,,,1246.0,,,,179.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-11,14161.0,14161.0,,,1270.0,0.2,0.2,,183.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-12,15780.0,15780.0,,1619.0,1476.0,0.23,0.23,,212.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-13,17038.0,17038.0,,1258.0,1304.0,0.25,0.25,,188.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-14,17686.0,17686.0,,648.0,938.0,0.25,0.25,,135.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-15,18126.0,18126.0,,440.0,682.0,0.26,0.26,,98.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-16,18332.0,18332.0,,206.0,694.0,0.26,0.26,,100.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-17,18453.0,18453.0,,121.0,662.0,0.27,0.27,,95.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-18,19638.0,18524.0,1114.0,1185.0,782.0,0.28,0.27,0.02,113.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-19,22226.0,19058.0,3168.0,2588.0,921.0,0.32,0.27,0.05,133.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-20,24127.0,19834.0,4293.0,1901.0,1013.0,0.35,0.29,0.06,146.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-21,25251.0,20719.0,4532.0,1124.0,1081.0,0.36,0.3,0.07,156.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-22,26101.0,21496.0,4605.0,850.0,1139.0,0.38,0.31,0.07,164.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-23,26119.0,21509.0,4610.0,18.0,1112.0,0.38,0.31,0.07,160.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-24,26143.0,21533.0,4610.0,24.0,1099.0,0.38,0.31,0.07,158.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-25,26798.0,22129.0,4669.0,655.0,1023.0,0.39,0.32,0.07,147.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-26,29122.0,23667.0,5455.0,2324.0,985.0,0.42,0.34,0.08,142.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Canada,CAN,2020-12-14,297.0,297.0,,,,0.0,0.0,,,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-15,1163.0,1163.0,,866.0,866.0,0.0,0.0,,23.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-16,3683.0,3683.0,,2520.0,1693.0,0.01,0.01,,45.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-17,7201.0,7201.0,,3518.0,2301.0,0.02,0.02,,61.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-18,10615.0,10615.0,,3414.0,2580.0,0.03,0.03,,68.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-19,11894.0,11894.0,,1279.0,2319.0,0.03,0.03,,61.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-20,14492.0,14492.0,,2598.0,2366.0,0.04,0.04,,63.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-21,20866.0,20866.0,,6374.0,2938.0,0.06,0.06,,78.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-22,26287.0,26287.0,,5421.0,3589.0,0.07,0.07,,95.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-23,35089.0,35089.0,,8802.0,4487.0,0.09,0.09,,119.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-24,45398.0,45398.0,,10309.0,5457.0,0.12,0.12,,145.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-25,45700.0,45700.0,,302.0,5012.0,0.12,0.12,,133.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-26,48719.0,48719.0,,3019.0,5261.0,0.13,0.13,,139.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-27,52280.0,52280.0,,3561.0,5398.0,0.14,0.14,,143.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-28,59449.0,59449.0,,7169.0,5512.0,0.16,0.16,,146.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-29,70749.0,70749.0,,11300.0,6352.0,0.19,0.19,,168.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-30,79482.0,79482.0,,8733.0,6342.0,0.21,0.21,,168.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2020-12-31,95832.0,95832.0,,16350.0,7205.0,0.25,0.25,,191.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-01,104347.0,104347.0,,8515.0,8378.0,0.28,0.28,,222.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-02,112425.0,112425.0,,8078.0,9101.0,0.3,0.3,,241.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-03,117727.0,117727.0,,5302.0,9350.0,0.31,0.31,,248.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-04,136759.0,136759.0,,19032.0,11044.0,0.36,0.36,,293.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-05,155527.0,155527.0,,18768.0,12111.0,0.41,0.41,,321.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-06,183690.0,183690.0,,28163.0,14887.0,0.49,0.49,,394.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-07,219464.0,219464.0,,35774.0,17662.0,0.58,0.58,,468.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-08,261234.0,261234.0,,41770.0,22412.0,0.69,0.69,,594.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-09,297352.0,297352.0,,36118.0,26418.0,0.79,0.79,,700.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-10,321049.0,321049.0,,23697.0,29046.0,0.85,0.85,,770.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-11,360160.0,360160.0,,39111.0,31914.0,0.95,0.95,,846.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-12,388493.0,388493.0,,28333.0,33281.0,1.03,1.03,,882.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-13,419209.0,419209.0,,30716.0,33646.0,1.11,1.11,,891.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-14,459492.0,459492.0,,40283.0,34290.0,1.22,1.22,,909.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-15,507687.0,507687.0,,48195.0,35208.0,1.35,1.35,,933.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-16,543291.0,543291.0,,35604.0,35134.0,1.44,1.44,,931.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-17,570742.0,570742.0,,27451.0,35670.0,1.51,1.51,,945.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-18,614666.0,614666.0,,43924.0,36358.0,1.63,1.63,,963.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-19,651139.0,651139.0,,36473.0,37521.0,1.73,1.73,,994.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-20,696242.0,696242.0,,45103.0,39576.0,1.84,1.84,,1049.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-21,738864.0,738864.0,,42622.0,39910.0,1.96,1.96,,1057.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-22,776606.0,776606.0,,37742.0,38417.0,2.06,2.06,,1018.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-23,801238.0,801238.0,,24632.0,36850.0,2.12,2.12,,976.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-24,816451.0,816451.0,,15213.0,35101.0,2.16,2.16,,930.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-25,839949.0,839949.0,,23498.0,32183.0,2.23,2.23,,853.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,2021-01-26,868454.0,868454.0,,28505.0,31045.0,2.3,2.3,,823.0,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Chile,CHL,2020-12-24,420.0,420.0,,,,0.0,0.0,,,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-25,5191.0,5191.0,,4771.0,4771.0,0.03,0.03,,250.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-26,8335.0,8335.0,,3144.0,3958.0,0.04,0.04,,207.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-27,8646.0,8646.0,,311.0,2742.0,0.05,0.05,,143.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-28,,,,,2069.0,,,,108.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-29,,,,,1665.0,,,,87.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-30,,,,,1396.0,,,,73.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-31,,,,,1204.0,,,,63.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-01,,,,,530.0,,,,28.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-02,,,,,88.0,,,,5.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-03,,,,,51.0,,,,3.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-04,9051.0,9051.0,,,51.0,0.05,0.05,,3.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-05,10494.0,10494.0,,1443.0,250.0,0.05,0.05,,13.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-06,10699.0,10699.0,,205.0,272.0,0.06,0.06,,14.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-07,,,,,344.0,,,,18.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-08,,,,,417.0,,,,22.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-09,,,,,489.0,,,,26.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-10,,,,,562.0,,,,29.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-11,,,,,635.0,,,,33.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-12,,,,,508.0,,,,27.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-13,14612.0,11743.0,2869.0,,559.0,0.08,0.06,0.02,29.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-14,18526.0,12787.0,5739.0,3914.0,1038.0,0.1,0.07,0.03,54.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-15,21876.0,13755.0,8121.0,3350.0,1437.0,0.11,0.07,0.04,75.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-16,21937.0,13766.0,8171.0,61.0,1366.0,0.11,0.07,0.04,71.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-17,21972.0,13781.0,8191.0,35.0,1291.0,0.11,0.07,0.04,68.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-18,32385.0,24025.0,8360.0,10413.0,2699.0,0.17,0.13,0.04,141.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-19,50924.0,42564.0,8360.0,18539.0,5267.0,0.27,0.22,0.04,276.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-20,54036.0,45676.0,8360.0,3112.0,5632.0,0.28,0.24,0.04,295.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-21,62822.0,54458.0,8364.0,8786.0,6328.0,0.33,0.28,0.04,331.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-22,63047.0,54683.0,8364.0,225.0,5882.0,0.33,0.29,0.04,308.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
